file,start_time,end_time,BottlenoseDolphin,CommonDolphin,Grampus_Risso'sDolphin,HarborPorpoise,KillerWhale,Long_FinnedPilotWhale,StripedDolphin,Background
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201023_0_0.47.wav,0,0.4735504201680672,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5902900A_0_0.68.wav,0,0.67811279296875,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030029_0_0.57.wav,0,0.57498779296875,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8700400A_0_1.29.wav,0,1.29375,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903000B_3.0_6.0.wav,0,1.3265,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903000O_0_0.36.wav,0,0.36328125,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5902900J_0_0.47.wav,0,0.47498779296875,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030004_3.0_6.0.wav,0,1.9974,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103P_0_1.78.wav,0,1.7763025210084034,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103U_3.0_6.0.wav,0,0.8385294117647059,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420102L_0_0.35.wav,0,0.3480252100840336,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030014_0_1.28.wav,0,1.284375,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420102E_0_0.48.wav,0,0.4754621848739496,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201046_0_2.36.wav,0,2.358235294117647,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103K_0_0.48.wav,0,0.4825210084033613,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030004_0.0_3.0.wav,0,3.0,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030008_0.0_3.0.wav,0,3.0,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/63029005_0_0.68.wav,0,0.68203125,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103C_0_0.38.wav,0,0.3805252100840336,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201017_3.0_6.0.wav,0,1.7084033613445375,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420102A_0_0.45.wav,0,0.449453781512605,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8500900B_0_0.25.wav,0,0.253125,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420101Q_0_0.94.wav,0,0.9394957983193276,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59030005_0.0_3.0.wav,0,3.0,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002J_0_1.0.wav,0,0.99609375,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420101E_0.0_3.0.wav,0,3.0,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103T_0_0.87.wav,0,0.8735084033613445,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002P_0_0.71.wav,0,0.7078125,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/87004006_0_0.45.wav,0,0.4453125,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/8500900K_0_0.2.wav,0,0.196875,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201027_0_0.41.wav,0,0.4089915966386555,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59016005_0_1.5.wav,0,1.5,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/59016002_0_1.5.wav,0,1.5,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420101E_3.0_6.0.wav,0,0.4848739495798319,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903000B_0.0_3.0.wav,0,3.0,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903001J_0_0.59.wav,0,0.5859375,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002L_0_1.77.wav,0,1.771875,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/94201025_0_0.72.wav,0,0.7238655462184874,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5903002S_0_0.69.wav,0,0.69375,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420103U_0.0_3.0.wav,0,3.0,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5902900P_0_0.35.wav,0,0.3515625,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/5902900D_0_0.37.wav,0,0.3703125,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/Grampus_Risso'sDolphin/9420101L_0_0.97.wav,0,0.9722689075630252,False,False,True,False,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/6501200D_0_2.4.wav,0,2.4046875,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/6501200L_3.0_6.0.wav,0,0.5688333333333333,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/65012008_0_1.29.wav,0,1.28671875,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/6501200R_0.0_3.0.wav,0,3.0,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/61074001_3.0_6.0.wav,0,3.0,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/61074001_12.0_15.0.wav,0,0.5168177083333333,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/65012007_0.0_3.0.wav,0,3.0,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/63021005_0_1.68.wav,0,1.6824333333333332,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/6501200R_3.0_6.0.wav,0,1.9252604166666667,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/61074001_0.0_3.0.wav,0,3.0,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/61074001_9.0_12.0.wav,0,3.0,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/6501200L_0.0_3.0.wav,0,3.0,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/65012007_3.0_6.0.wav,0,1.471875,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/HarborPorpoise/61074001_6.0_9.0.wav,0,3.0,False,False,False,True,False,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775800C_0_1.29.wav,0,1.2887671232876712,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692028_3.0_6.0.wav,0,0.178310502283105,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403102Y_3.0_6.0.wav,0,0.278875,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777500A_0_1.62.wav,0,1.620456621004566,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403103I_3.0_6.0.wav,0,0.1626,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403101S_0_2.34.wav,0,2.3355,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97764006_0_2.43.wav,0,2.428493150684932,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230201X_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002W_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692001_0_2.07.wav,0,2.069406392694064,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777900J_0_1.25.wav,0,1.247853881278539,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6001200L_0_1.62.wav,0,1.624,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230402Z_0_2.63.wav,0,2.6332876712328765,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230401P_0_2.61.wav,0,2.611872146118721,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900G_0_2.43.wav,0,2.43013698630137,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200I_0_2.08.wav,0,2.079269406392694,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774200B_0_0.68.wav,0,0.6804,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97756007_0_1.55.wav,0,1.5517808219178082,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604J_0_1.61.wav,0,1.6120704845814977,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605H_3.0_6.0.wav,0,1.7474669603524229,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9778200A_0_1.45.wav,0,1.4494977168949772,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050F0_0_0.76.wav,0,0.7591780821917808,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002T_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774800J_0_1.74.wav,0,1.74395,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000T_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97780014_0_0.81.wav,0,0.8124200913242009,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230404K_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777800C_0_1.39.wav,0,1.3927853881278538,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775901S_0_1.45.wav,0,1.452420091324201,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750403C_0_1.94.wav,0,1.9353424657534248,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002S_3.0_6.0.wav,0,0.4789954337899543,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300032_3.0_6.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603Q_6.0_9.0.wav,0,0.3295154185022026,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403104J_0_2.45.wav,0,2.449725,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050ER_0_0.61.wav,0,0.6101369863013698,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97755003_0_1.85.wav,0,1.8469406392694063,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304046_0_1.65.wav,0,1.648310502283105,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774700F_0_2.23.wav,0,2.2336,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97741005_0_1.2.wav,0,1.2040182648401827,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230003I_3.0_6.0.wav,0,0.6254794520547945,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97778003_0_0.5.wav,0,0.5004566210045662,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97757003_0_1.13.wav,0,1.130958904109589,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026060_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606Y_0_2.11.wav,0,2.112334801762114,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774100P_0_2.66.wav,0,2.659360730593608,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775400N_0_1.33.wav,0,1.32675799086758,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775901J_0_0.94.wav,0,0.935159817351598,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230001O_3.0_6.0.wav,0,0.9093150684931508,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777300E_0_1.63.wav,0,1.6263013698630138,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750402X_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403000Q_0_1.55.wav,0,1.5498,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775401B_0_1.52.wav,0,1.519634703196347,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775901Q_0_1.55.wav,0,1.5517808219178082,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002Y_6.0_9.0.wav,0,0.7382648401826484,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400Y_0_1.8.wav,0,1.8009132420091325,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92302001_6.0_9.0.wav,0,1.3657534246575342,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775500I_0_2.7.wav,0,2.7018721461187214,False,False,False,False,True,False,False,False
