SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,StartSample,EndSample,Class
../Dataset/Audios/SegmentedAudios/UNKNOWN3_BUBBLE_1kHz/channelA_2024-05-28_12-36-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,11.0,11.0,2816001,3072000,UNKNOWN3_BUBBLE_1kHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-36-24_20.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,20.0,24.0,5120001,6400000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-36-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,40.0,40.0,10240001,10496000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_12-36-24_44.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,44.0,45.0,11264001,11776000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-36-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-36-24.wav,58.0,59.0,14848001,15360000,Toque
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-37-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,4.0,4.0,1024001,1280000,Golpe
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,4.0,4.0,1024001,1280000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,8.0,8.0,2048001,2304000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_23.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,23.0,27.0,5888001,7168000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_34.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,34.0,37.0,8704001,9728000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,39.0,39.0,9984001,10240000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_12-37-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,39.0,39.0,9984001,10240000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_42.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,42.0,48.0,10752001,12544000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_12-37-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,50.0,50.0,12800001,13056000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-37-24_50.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,50.0,55.0,12800001,14336000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_12-37-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,56.0,56.0,14336001,14592000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_12-37-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-37-24.wav,57.0,57.0,14592001,14848000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_0.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,0.0,4.0,1,1280000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_29.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,29.0,30.0,7424001,7936000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_38.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,38.0,45.0,9728001,11776000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_48.0_52.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,48.0,52.0,12288001,13568000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-38-24_54.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-38-24.wav,54.0,57.0,13824001,14848000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-39-24_24.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-39-24.wav,24.0,27.0,6144001,7168000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-39-24_33.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-39-24.wav,33.0,45.0,8448001,11776000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_7.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,7.0,9.0,1792001,2560000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_11.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,11.0,14.0,2816001,3840000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_22.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,22.0,22.0,5632001,5888000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-40-24_49.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,49.0,3.0,12544001,1024000,Toque
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_12-40-24_49.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,49.0,49.0,12544001,12800000,Golpe
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_12-40-24_54.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-40-24.wav,54.0,54.0,13824001,14080000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-52-24_30.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-52-24.wav,30.0,34.0,7680001,8960000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-52-24_36.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-52-24.wav,36.0,40.0,9216001,10496000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-52-24_56.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-52-24.wav,56.0,58.0,14336001,15104000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_0.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,0.0,8.0,1,2304000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,11.0,11.0,2816001,3072000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_12-53-24_13.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,13.0,14.0,3328001,3840000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_12-53-24_31.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,31.0,32.0,7936001,8448000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_31.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,31.0,32.0,7936001,8448000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_36.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,36.0,39.0,9216001,10240000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,42.0,42.0,10752001,11008000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-53-24_52.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-53-24.wav,52.0,59.0,13312001,15360000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-58-24_11.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-58-24.wav,11.0,12.0,2816001,3328000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-58-24_17.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-58-24.wav,17.0,19.0,4352001,5120000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-58-24_21.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-58-24.wav,21.0,32.0,5376001,8448000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_12-59-24_16.0_17.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-59-24.wav,16.0,17.0,4096001,4608000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_12-59-24_43.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_12-59-24.wav,43.0,46.0,11008001,12032000,Toque
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-00-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-00-24.wav,36.0,36.0,9216001,9472000,Golpe
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-00-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-00-24.wav,36.0,36.0,9216001,9472000,Toque
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-03-24_0.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-03-24.wav,0.0,3.0,1,1024000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-03-24_4.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-03-24.wav,4.0,20.0,1024001,5376000,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_16-04-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-04-24.wav,42.0,42.0,10752001,11008000,CLICK
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-05-24_21.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-05-24.wav,21.0,26.0,5376001,6912000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-08-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-08-24.wav,31.0,31.0,7936001,8192000,Golpe
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-08-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-08-24.wav,34.0,34.0,8704001,8960000,Golpe
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-39-24_0.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-39-24.wav,0.0,27.0,1,7168000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-39-24_28.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-39-24.wav,28.0,47.0,7168001,12288000,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-39-24_48.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-39-24.wav,48.0,59.0,12288001,15360000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-41-24_57.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-41-24.wav,57.0,59.0,14592001,15360000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-42-24_0.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,0.0,2.0,1,768000,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-42-24_3.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,3.0,4.0,768001,1280000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_16-42-24_5.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,5.0,7.0,1280001,2048000,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-42-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,7.0,7.0,1792001,2048000,Golpe
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-42-24_8.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,8.0,16.0,2048001,4352000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-42-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,31.0,31.0,7936001,8192000,Golpe
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-42-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,31.0,31.0,7936001,8192000,Toque
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-42-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,33.0,34.0,8448001,8960000,Golpe
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-42-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,33.0,34.0,8448001,8960000,Toque
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_16-42-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-42-24.wav,57.0,57.0,14592001,14848000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-43-24_23.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-43-24.wav,23.0,23.0,5888001,6144000,Golpe
../Dataset/Audios/SegmentedAudios/UNKNOWN5_INTERMITENTE/channelA_2024-05-28_16-43-24_37.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-43-24.wav,37.0,38.0,9472001,9984000,UNKNOWN5_INTERMITENTE
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_16-44-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-44-24.wav,24.0,24.0,6144001,6400000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN6_PINPON/channelA_2024-05-28_16-44-24_29.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-44-24.wav,29.0,30.0,7424001,7936000,UNKNOWN6_PINPON
../Dataset/Audios/SegmentedAudios/Golpe/channelA_2024-05-28_16-45-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-45-24.wav,24.0,24.0,6144001,6400000,Golpe
../Dataset/Audios/SegmentedAudios/UNKNOWN6_PINPON/channelA_2024-05-28_16-45-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-45-24.wav,47.0,47.0,12032001,12288000,UNKNOWN6_PINPON
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-45-24_49.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-45-24.wav,49.0,51.0,12544001,13312000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_16-45-24_53.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-45-24.wav,53.0,57.0,13568001,14848000,Toque
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_16-46-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-46-24.wav,0.0,0.0,1,256000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_16-47-24_1.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-47-24.wav,1.0,2.0,256001,768000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN6_PINPON/channelA_2024-05-28_16-47-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-47-24.wav,44.0,44.0,11264001,11520000,UNKNOWN6_PINPON
../Dataset/Audios/SegmentedAudios/UNKNOWN6_PINPON/channelA_2024-05-28_16-47-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_16-47-24.wav,47.0,47.0,12032001,12288000,UNKNOWN6_PINPON
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-00-24_13.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-00-24.wav,13.0,15.0,3328001,4096000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-00-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-00-24.wav,28.0,28.0,7168001,7424000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-01-24_11.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,11.0,12.0,2816001,3328000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-01-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,20.0,20.0,5120001,5376000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-01-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,26.0,26.0,6656001,6912000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-01-24_33.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,33.0,33.0,8448001,8704000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-01-24_37.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,37.0,41.0,9472001,10752000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_20-01-24_51.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-01-24.wav,51.0,53.0,13056001,13824000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,0.0,0.0,1,256000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_7.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,7.0,7.0,1792001,2048000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN8_OLEAJE/channelA_2024-05-28_20-02-24_12.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,12.0,13.0,3072001,3584000,UNKNOWN8_OLEAJE
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_15.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,15.0,15.0,3840001,4096000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,23.0,24.0,5888001,6400000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,27.0,27.0,6912001,7168000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_34.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,34.0,34.0,8704001,8960000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,38.0,38.0,9728001,9984000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,40.0,40.0,10240001,10496000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-02-24_55.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-02-24.wav,55.0,56.0,14080001,14592000,CLICK
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-03-24_8.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-03-24.wav,8.0,8.0,2048001,2304000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-03-24_41.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-03-24.wav,41.0,41.0,10496001,10752000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-03-24_49.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-03-24.wav,49.0,50.0,12544001,13056000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-03-24_49.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-03-24.wav,49.0,50.0,12544001,13056000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-20-24_8.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-20-24.wav,8.0,9.0,2048001,2560000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-20-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-20-24.wav,29.0,29.0,7424001,7680000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-20-24_38.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-20-24.wav,38.0,39.0,9728001,10240000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-20-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-20-24.wav,42.0,42.0,10752001,11008000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-20-24_49.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-20-24.wav,49.0,50.0,12544001,13056000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-20-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-20-24.wav,50.0,50.0,12800001,13056000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-28-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,4.0,4.0,1024001,1280000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-28-24_6.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,6.0,8.0,1536001,2304000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-28-24_10.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,10.0,11.0,2560001,3072000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-28-24_15.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,15.0,16.0,3840001,4352000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-28-24_20.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-28-24.wav,20.0,20.0,5120001,5376000,CLICK
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-51-24_27.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-51-24.wav,27.0,28.0,6912001,7424000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-51-24_45.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-51-24.wav,45.0,49.0,11520001,12800000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-53-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-53-24.wav,12.0,12.0,3072001,3328000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-53-24_15.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-53-24.wav,15.0,16.0,3840001,4352000,Breath1KHz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-53-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-53-24.wav,16.0,16.0,4096001,4352000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/UNKNOWN4_GOLPE_150Hz/channelA_2024-05-28_20-53-24_21.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-53-24.wav,21.0,21.0,5376001,5632000,UNKNOWN4_GOLPE_150Hz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_20-53-24_23.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-53-24.wav,23.0,24.0,5888001,6400000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-54-24_36.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-54-24.wav,36.0,42.0,9216001,11008000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-54-24_46.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-54-24.wav,46.0,47.0,11776001,12288000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-54-24_49.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-54-24.wav,49.0,51.0,12544001,13312000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_20-55-24_22.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_20-55-24.wav,22.0,23.0,5632001,6144000,Breath1KHz
